canonical_id,claim_class,assertion_type,mathematical_maturity,external_evidence_maturity,replication_status,final_disposition,source_anchor_count,failed_audits,claim_ceiling
NFC-4c38b587669e9244,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4c3a06fc489be6da,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,1,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-4c3a296644a3d7b9,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c3ac42ce6581d0d,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c3dfad117384f96,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,3,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c41044e1acb7edf,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c41e8c4a2bad091,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c47f839af8e9048,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-4c496b1e3100c076,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c49757004b72bd6,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-4c4d3b29810a3643,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-4c4ff242707eaa30,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c50dbb751fe8d1e,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,2,quantifier_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c5242bfbebdfdb5,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c56b3945415016a,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c5938760c97e9ba,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4c5b74e1bfdc6ee1,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4c6393d8633f97aa,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4c693ba508f0e375,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4c78f80617c987fc,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4c79d9a3192c7a15,LAW_OR_PRINCIPLE_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,PENDING_PROOF,1,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-4c7ca75c0e1cca46,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,cross_domain_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c7ca9d0dbdc9f7d,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,2,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c7daa7be9b48ef1,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,ACCEPTED_AS_DEFINITION,1,proof_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4c8684fc767d9fbd,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-4c90b88888b56963,LAW_OR_PRINCIPLE_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c9325aa07a71a7b,INTERPRETATION_OR_FRAMEWORK_CLAIM,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_HEURISTIC,1,internal_external_audit;evidence_audit,"Heuristic or framework-internal reading only; no theorem, causal or external-truth wording."
NFC-4c9366219aef74a0,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,2,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4c963f24138c0906,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,1,quantifier_audit;internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-4ca3c9d1db56f60f,PREDICTION_OR_FORECAST,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,4,internal_external_audit;evidence_audit;prediction_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-4ca4804839aa853b,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4ca83f9cf38f2cae,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,1,internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-4cabc3c9c2ce4947,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4cacc17898a0b45a,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-4cae883b83958314,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,13,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4cb3809b1832db00,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-4cb8ab3699a13408,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,quantifier_audit;proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4cbed646492d157e,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,1,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-4cbfaf88f4f0d270,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-4cc13b8001829706,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4cc736449cece241,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4ccb26890af8ec53,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,quantifier_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4cd73882ee238502,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-4cd7c35dff2ba9fb,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,cross_domain_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4cd91a6775bc509f,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,quantifier_audit;proof_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4cd96a5f80a3b640,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,3,internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-4cdacf40f620c71d,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-4cdee9e5d3b0ebba,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_STRUCTURAL_METAPHOR,12,cross_domain_audit,"Analogy or structural metaphor only; no homomorphism, isomorphism or causal identity is established."
NFC-4ce39ee53179cd5a,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4ce97aab0a66d943,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4ceb1c009ef02b74,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4cedd442a6ca0a9d,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4cee89183e597deb,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-4cf4145d62b2ae48,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4cf72eb0b7db1b79,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4cfb508048e18713,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4d0203de89828531,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,1,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-4d095a45f489d720,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4d0cb78e556bab71,INTERPRETATION_OR_FRAMEWORK_CLAIM,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_HEURISTIC,1,internal_external_audit;evidence_audit,"Heuristic or framework-internal reading only; no theorem, causal or external-truth wording."
NFC-4d0ddd50880ee307,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,1,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-4d0f045157bcac3d,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-4d158b4c9d1498d1,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4d1674df3a136291,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,1,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-4d191e5f932f4bc3,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4d1b7fa40d0bbfbd,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_LITERATURE_ADJUDICATION,1,internal_external_audit;evidence_audit,"Source or literature-dependent assertion only; support, novelty and exact scope remain unadjudicated."
NFC-4d2716aa0b984847,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4d272b77d1797b33,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,ACCEPTED_AS_DEFINITION,2,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4d286d49c084c492,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4d2f8b03dfd0b379,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,2,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4d3b59b5e64dfae7,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,2,quantifier_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4d3b9590fa3419d9,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4d3dd328db8951ed,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4d4046711d27748c,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit;evidence_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4d42c56f0aca0f54,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,1,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-4d4b68558fb0668f,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4d4c9dc8e194eb2e,UNRESOLVED_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,2,definition_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4d4d8473a97212d7,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,2,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4d4da68a95463ec0,PREDICTION_OR_FORECAST,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,4,internal_external_audit;evidence_audit;prediction_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-4d4e2b14236ba1cd,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,PENDING_EMPIRICAL_TEST,2,internal_external_audit;evidence_audit,"Testable candidate only; no causal, predictive or established-fact wording until evidence and replication obligations are met."
NFC-4d4fde9d8a17ff6a,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,2,,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4d523670ce200703,MECHANISM_OR_CAUSAL_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4d5f2441c4b474ab,ONTOLOGICAL_OR_METAPHYSICAL_CLAIM,METAPHYSICAL,M0,E0,NO_REPLICATION_CLAIMED,RETAINED_AS_RESEARCH_HYPOTHESIS,1,internal_external_audit;evidence_audit,Open research hypothesis only; external truth and novelty remain unestablished.
NFC-4d61e577edfd52d4,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E1,NOT_APPLICABLE,HISTORICAL_ONLY,1,proof_audit,Historical source wording only; it is not a current repository endorsement.
NFC-4d6364d9b48c8852,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4d661b8f171430f2,EMPIRICAL_OR_LITERATURE_CLAIM,EMPIRICAL,M0,E0,NO_REPLICATION_CLAIMED,ACCEPTED_AS_DEFINITION,1,evidence_audit,"May be stated only as a repository definition, policy, status record or explicitly scoped convention; it is not external truth."
NFC-4d698e3bdd1a5796,UNRESOLVED_CLAIM,UNRESOLVED,M0,E0,NO_REPLICATION_CLAIMED,QUARANTINED_AMBIGUOUS,1,definition_audit,Unresolved historical or current claim candidate; it cannot appear as current knowledge.
NFC-4d767b75f1e85a67,THEOREM_OR_MATHEMATICAL_CLAIM,MATHEMATICAL,M1,E0,NOT_APPLICABLE,PENDING_PROOF,4,proof_audit,Candidate mathematical statement only; no theorem or proved-result wording until a scoped proof passes review.
NFC-4d7899f987bdfc76,IMPOSSIBILITY_OR_UNIVERSAL_CLAIM,UNRESOLVED,M0,E1,NO_REPLICATION_CLAIMED,HISTORICAL_ONLY,1,,Historical source wording only; it is not a current repository endorsement.
NFC-4d78caa64e1c885e,CROSS_DOMAIN_CORRESPONDENCE,INTERPRETIVE,M0,E0,NOT_APPLICABLE,RETAINED_AS_STRUCTURAL_METAPHOR,1,,"Analogy or structural metaphor only; no homomorphism, isomorphism or causal identity is established."
